RecordId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version,location_key,lat,lon
595,Jan-54,India,Government of India, ,NSCN - IM,1065,NULL,1,Nagaland,1995,1,1,3,07/20/55,2,08/05/92,1,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
596,Jan-54,India,Government of India, ,NSCN - IM,1065,NULL,1,Nagaland,1996,1,1,3,07/20/55,2,08/05/92,1,0,NULL,NULL,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
597,Jan-54,India,Government of India, ,NSCN - IM,1065,NULL,1,Nagaland,1997,1,1,3,07/20/55,2,08/05/92,1,1,08/01/97,1,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
598,Jan-54,India,Government of India, ,NSCN - IM,1065,NULL,1,Nagaland,2000,1,1,3,07/20/55,2,08/02/00,1,1,12/31/00,5,750,NULL,NULL,NULL,750,3,04/01/14,India,23.406012,79.45809174
599,Jan-55,"Egypt, France, Israel, United ",Government of Egypt,NULL,"Government of France, Governme",NULL,NULL,1,Suez,1956,2,1,2,10/31/56,1,11/30/56,1,1,11/06/56,1,651,NULL,"220, 666, 200",NULL,NULL,2,04/01/14,Egypt,26.756104,29.86229706
600,Jan-56,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNPP,1067,NULL,1,Karenni,1957,1,0,3,12/31/57,6,12/31/57,6,1,12/31/57,5,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
601,Jan-56,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNPP,1067,NULL,1,Karenni,1987,1,0,3,12/31/57,6,12/31/87,5,1,12/31/87,5,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
602,Jan-56,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNPP,1067,NULL,1,Karenni,1992,1,0,3,12/31/57,6,09/22/92,1,1,11/06/92,4,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
603,Jan-56,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNPP,1067,NULL,1,Karenni,1996,1,0,3,12/31/57,6,03/06/96,2,1,10/06/96,2,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
604,Jan-56,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNPP,1067,NULL,1,Karenni,2005,1,0,3,12/31/57,6,01/16/05,1,1,01/25/05,1,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
605,Jan-57,Cameroon,Government of France,NULL,UPC,1418,NULL,1,Cameroon,1957,1,0,1,09/30/57,3,09/30/57,3,0,NULL,NULL,220,NULL,NULL,NULL,471,4,04/01/14,Cameroon,5.6854768,12.7228775
606,Jan-57,Cameroon,Government of France,NULL,UPC,1418,NULL,1,Cameroon,1958,1,0,1,09/30/57,3,09/30/57,3,0,NULL,NULL,220,NULL,NULL,NULL,471,4,04/01/14,Cameroon,5.6854768,12.7228775
607,Jan-57,Cameroon,Government of France,NULL,UPC,1418,NULL,1,Cameroon,1959,1,0,1,09/30/57,3,09/30/57,3,1,12/31/59,5,220,NULL,NULL,NULL,471,4,04/01/14,Cameroon,5.6854768,12.7228775
608,Jan-58,"Honduras, Nicaragua",Government of Honduras,NULL,Government of Nicaragua,93,NULL,1,Common Border,1957,1,0,2,05/01/57,1,05/01/57,1,1,05/07/57,1,91,NULL,93,NULL,NULL,5,04/01/14,Honduras,14.975033,-86.2647705
609,Jan-59,"Mauritania, Morocco",Government of France,Government of Spain,NLA,1419,NULL,1,Morocco/Mauritania,1957,1,0,1,01/12/57,2,01/12/57,2,0,NULL,NULL,220,230,NULL,NULL,435,4,04/01/14,Mauritania,20.258995,-10.3644371
610,Jan-59,"Mauritania, Morocco",Government of France,Government of Spain,NLA,1419,NULL,1,Morocco/Mauritania,1958,1,0,1,01/12/57,2,01/12/57,2,1,06/30/58,4,220,230,NULL,NULL,435,4,04/01/14,Mauritania,20.258995,-10.3644371
611,Jan-60,"Mauritania, Morocco",Government of Spain,Government of France,NLA,1419,NULL,1,Morocco/Spanish territories,1957,1,0,1,11/23/57,2,11/23/57,2,0,NULL,NULL,230,220,NULL,NULL,600,4,04/01/14,Mauritania,20.258995,-10.3644371
612,Jan-60,"Mauritania, Morocco",Government of Spain,Government of France,NLA,1419,NULL,1,Morocco/Spanish territories,1958,1,0,1,11/23/57,2,11/23/57,2,1,06/30/58,1,230,220,NULL,NULL,600,4,04/01/14,Mauritania,20.258995,-10.3644371
613,Jan-61,Oman,Government of Oman,Government of United Kingdom,State of Oman/Free Oman,1068,NULL,1,Oman,1957,1,0,4,07/31/57,3,07/31/57,3,1,08/26/57,1,698,200,NULL,NULL,698,2,04/01/14,Oman,20.566622,56.1579628
614,Jan-62,Iraq,Government of Iraq,NULL,Military faction (free Officer,1069,NULL,2,NULL,1958,1,0,3,07/14/58,1,07/14/58,1,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
615,Jan-62,Iraq,Government of Iraq,NULL,Military faction (forces of Ab,1070,NULL,2,NULL,1959,1,0,3,07/14/58,1,07/14/58,1,1,03/10/59,1,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
616,Jan-62,Iraq,Government of Iraq,NULL,Military faction (forces of Ab,NULL,NULL,2,NULL,1963,2,1,3,07/14/58,1,02/08/63,1,1,11/20/63,1,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
617,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1982,1,1,3,07/14/58,1,08/01/82,1,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
618,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1983,1,1,3,07/14/58,1,08/01/82,1,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
619,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1984,1,1,3,07/14/58,1,08/01/82,1,1,12/31/84,5,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
620,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1987,1,1,3,07/14/58,1,12/31/87,5,1,12/31/87,5,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
621,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1991,1,1,3,07/14/58,1,12/31/91,5,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
622,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1992,1,1,3,07/14/58,1,12/31/91,5,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
623,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1993,1,1,3,07/14/58,1,12/31/91,5,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
624,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1994,1,1,3,07/14/58,1,12/31/91,5,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
625,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1995,1,1,3,07/14/58,1,12/31/91,5,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
626,Jan-62,Iraq,Government of Iraq,NULL,SCIRI,1073,NULL,2,NULL,1996,1,1,3,07/14/58,1,12/31/91,5,1,12/31/96,5,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
627,Jan-62,Iraq,Government of Iraq,"Albania, Australia, Azerbaijan","Al-Mahdi Army, Ansar al-Islam,",NULL,NULL,2,NULL,2004,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,"339, 900, 373, 355, 316, 390, ",NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
628,Jan-62,Iraq,Government of Iraq,"Albania, Armenia, Australia, A","Ansar al-Islam, ISIS, RJF",NULL,NULL,2,NULL,2005,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,"339, 371, 900, 373, 346, 355, ",NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
629,Jan-62,Iraq,Government of Iraq,"Albania, Armenia, Australia, A","Ansar al-Islam, ISIS, RJF",NULL,NULL,2,NULL,2006,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,"339, 371, 900, 373, 346, 355, ",NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
630,Jan-62,Iraq,Government of Iraq,"Albania, Armenia, Australia, A","Al-Mahdi Army, RJF, Ansar al-I",NULL,NULL,2,NULL,2007,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,"339, 371, 900, 373, 346, 355, ",NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
631,Jan-62,Iraq,Government of Iraq,"Albania, Armenia, Australia, A","Al-Mahdi Army, ISIS",NULL,NULL,2,NULL,2008,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,"339, 371, 900, 373, 346, 355, ",NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
632,Jan-62,Iraq,Government of Iraq,"Australia, El Salvador, Estoni",ISIS,1076,NULL,2,NULL,2009,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,"900, 92, 366, 200, 2 ",NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
633,Jan-62,Iraq,Government of Iraq,United States of America,ISIS,1076,NULL,2,NULL,2010,2,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,2,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
634,Jan-62,Iraq,Government of Iraq,United States of America,"ISIS, Ansar al-Islam",NULL,NULL,2,NULL,2011,1,1,4,07/14/58,1,04/04/04,1,0,NULL,NULL,645,2,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
635,Jan-62,Iraq,Government of Iraq,NULL,ISIS,1076,NULL,2,NULL,2012,1,1,3,07/14/58,1,04/04/04,1,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
636,Jan-62,Iraq,Government of Iraq,NULL,ISIS,1076,NULL,2,NULL,2013,2,1,3,07/14/58,1,04/04/04,1,0,NULL,NULL,645,NULL,NULL,NULL,645,2,04/01/14,Iraq,33.044586,43.77495575
637,Jan-63,Lebanon,Government of Lebanon,NULL,Independent Nasserite Movement,1078,NULL,2,NULL,1958,2,1,3,05/15/58,2,05/15/58,2,1,07/31/58,2,660,NULL,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
638,Jan-63,Lebanon,Government of Lebanon,NULL,NSF,1079,NULL,2,NULL,1975,1,1,3,05/15/58,2,09/09/75,2,0,NULL,NULL,660,NULL,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
639,Jan-63,Lebanon,Government of Lebanon,NULL,"LAA, NSF",NULL,NULL,2,NULL,1976,2,1,3,05/15/58,2,09/09/75,2,1,10/21/76,1,660,NULL,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
640,Jan-63,Lebanon,Government of Lebanon,NULL,NSF,1079,NULL,2,NULL,1982,1,1,3,05/15/58,2,09/01/82,2,0,NULL,NULL,660,NULL,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
641,Jan-63,Lebanon,Government of Lebanon,"Government of France, Governme","Amal, NSF",NULL,Government of Syria,2,NULL,1983,1,1,4,05/15/58,2,09/01/82,2,0,NULL,NULL,660,"220, 2",NULL,652,660,2,04/01/14,Lebanon,33.925411,35.89972687
642,Jan-63,Lebanon,Government of Lebanon,"Government of France, Governme","Amal, NSF",NULL,NULL,2,NULL,1984,2,1,4,05/15/58,2,09/01/82,2,0,NULL,NULL,660,"220, 2",NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
643,Jan-63,Lebanon,Government of Lebanon,NULL,NUF,1082,NULL,2,NULL,1985,1,1,3,05/15/58,2,09/01/82,2,0,NULL,NULL,660,NULL,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
644,Jan-63,Lebanon,Government of Lebanon,NULL,Lebanese Forces - Hobeika fact,NULL,NULL,2,NULL,1986,1,1,3,05/15/58,2,09/01/82,2,1,12/31/86,5,660,NULL,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
645,Jan-63,Lebanon,Government of Lebanon,Government of Syria,"Forces of Michel Aoun, Lebanes",NULL,NULL,2,NULL,1989,1,1,4,05/15/58,2,03/14/89,1,0,NULL,NULL,660,652,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
646,Jan-63,Lebanon,Government of Lebanon,Government of Syria,Forces of Michel Aoun,1084,NULL,2,NULL,1990,1,1,4,05/15/58,2,03/14/89,1,1,10/13/90,1,660,652,NULL,NULL,660,2,04/01/14,Lebanon,33.925411,35.89972687
647,Jan-64,Malaysia,Government of Malaysia,"Government of Australia, Gover",CPM,1038,NULL,2,NULL,1958,1,0,4,12/31/57,5,12/31/58,5,0,NULL,NULL,820,"900, 920, 200",NULL,NULL,820,3,04/01/14,Malaysia,2.5490005,102.962616
648,Jan-64,Malaysia,Government of Malaysia,"Government of Australia, Gover",CPM,1038,NULL,2,NULL,1959,1,0,4,12/31/57,5,12/31/58,5,0,NULL,NULL,820,"900, 920, 200",NULL,NULL,820,3,04/01/14,Malaysia,2.5490005,102.962616
649,Jan-64,Malaysia,Government of Malaysia,"Government of Australia, Gover",CPM,1038,NULL,2,NULL,1960,1,0,4,12/31/57,5,12/31/58,5,1,07/31/60,1,820,"900, 920, 200",NULL,NULL,820,3,04/01/14,Malaysia,2.5490005,102.962616
650,Jan-64,Malaysia,Government of Malaysia,NULL,CPM,1038,NULL,2,NULL,1974,1,0,3,12/31/57,5,01/15/74,2,0,NULL,NULL,820,NULL,NULL,NULL,820,3,04/01/14,Malaysia,2.5490005,102.962616
651,Jan-64,Malaysia,Government of Malaysia,NULL,CPM,1038,NULL,2,NULL,1975,1,0,3,12/31/57,5,01/15/74,2,1,12/31/75,5,820,NULL,NULL,NULL,820,3,04/01/14,Malaysia,2.5490005,102.962616
652,Jan-64,Malaysia,Government of Malaysia,NULL,CPM,1038,NULL,2,NULL,1981,1,0,3,12/31/57,5,12/31/81,5,1,12/31/81,5,820,NULL,NULL,NULL,820,3,04/01/14,Malaysia,2.5490005,102.962616
653,Jan-65,Laos,Government of Laos,NULL,Pathet Lao,1086,NULL,2,NULL,1959,2,1,3,11/12/59,1,11/12/59,1,0,NULL,NULL,812,NULL,NULL,NULL,812,3,04/01/14,Laos,18.650749,104.1529388
654,Jan-65,Laos,Government of Laos,Government of Thailand,"Neutralists, Pathet Lao",NULL,NULL,2,NULL,1960,2,1,4,11/12/59,1,11/12/59,1,0,NULL,NULL,812,800,NULL,NULL,812,3,04/01/14,Laos,18.650749,104.1529388
655,Jan-65,Laos,Government of Laos,Government of Thailand,Pathet Lao,1086,NULL,2,NULL,1961,2,1,4,11/12/59,1,11/12/59,1,1,04/26/61,1,812,800,NULL,NULL,812,3,04/01/14,Laos,18.650749,104.1529388
656,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1963,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
657,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1964,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
658,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1965,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
659,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1966,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
660,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1967,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
661,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1968,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
662,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1969,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 800, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
663,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1970,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
664,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1971,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
665,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1972,2,1,4,11/12/59,1,12/31/63,5,0,NULL,NULL,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
666,Jan-65,Laos,Government of Laos,"Government of South Vietnam, G",Pathet Lao,1086,Government of Vietnam (North V,2,NULL,1973,2,1,4,11/12/59,1,12/31/63,5,1,09/14/73,1,812,"817, 2",NULL,816,812,3,04/01/14,Laos,18.650749,104.1529388
667,Jan-65,Laos,Government of Laos,NULL,LRM,1088,NULL,2,NULL,1989,1,1,3,11/12/59,1,08/25/89,1,0,NULL,NULL,812,NULL,NULL,NULL,812,3,04/01/14,Laos,18.650749,104.1529388
668,Jan-65,Laos,Government of Laos,NULL,LRM,1088,NULL,2,NULL,1990,1,1,3,11/12/59,1,08/25/89,1,1,04/10/90,5,812,NULL,NULL,NULL,812,3,04/01/14,Laos,18.650749,104.1529388
669,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1961,2,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
670,Jan-66,Angola,Government of Portugal,NULL,FNLA,1420,NULL,1,Angola,1962,2,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
671,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1963,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
672,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1964,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
673,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1965,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
674,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA, UNITA",NULL,NULL,1,Angola,1966,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
675,Jan-66,Angola,Government of Portugal,NULL,"MPLA, UNITA",NULL,NULL,1,Angola,1967,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
676,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1968,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
677,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1969,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
678,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1970,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
679,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1971,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
680,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1972,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
681,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1973,1,1,1,02/04/61,1,02/04/61,1,0,NULL,NULL,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
682,Jan-66,Angola,Government of Portugal,NULL,"FNLA, MPLA",NULL,NULL,1,Angola,1974,1,1,1,02/04/61,1,02/04/61,1,1,10/21/74,1,235,NULL,NULL,NULL,540,4,04/01/14,Angola,-12.333555,17.53946495
683,Jan-67,Myanmar (Burma),Government of Myanmar (Burma),NULL,NSH,1089,NULL,1,Shan,1959,1,0,3,11/22/59,1,11/22/59,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
684,Jan-67,Myanmar (Burma),Government of Myanmar (Burma),NULL,SSIA,1090,NULL,1,Shan,1960,1,0,3,11/22/59,1,11/22/59,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
685,Jan-67,Myanmar (Burma),Government of Myanmar (Burma),NULL,SSIA,1090,NULL,1,Shan,1961,1,0,3,11/22/59,1,11/22/59,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
